unified_sample_key	branch	original_sample_id	sample_name_if_available	raw_file_name_if_available	raw_file_path_if_available	branch_cluster_label	source_assignment_file	mapping_status	notes
171	Branch_B	171	aa1c5f7f-f66e-4e92-91fb-a8cd0a6ba463	aa1c5f7f-f66e-4e92-91fb-a8cd0a6ba463.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/aa1c5f7f-f66e-4e92-91fb-a8cd0a6ba463.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
172	Branch_B	172	86aad7af-3cf5-4941-9ef5-78aafdb57cc3	86aad7af-3cf5-4941-9ef5-78aafdb57cc3.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/86aad7af-3cf5-4941-9ef5-78aafdb57cc3.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
173	Branch_B	173	b4a1254d-9975-4cc8-88ed-8ad37ac0af82	b4a1254d-9975-4cc8-88ed-8ad37ac0af82.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/b4a1254d-9975-4cc8-88ed-8ad37ac0af82.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
174	Branch_B	174	63af1588-387b-44a7-97ed-4f73559347c2	63af1588-387b-44a7-97ed-4f73559347c2.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/63af1588-387b-44a7-97ed-4f73559347c2.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
175	Branch_B	175	a0cfa49e-93dd-48c9-8a9a-c3dfdb081ae4	a0cfa49e-93dd-48c9-8a9a-c3dfdb081ae4.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/a0cfa49e-93dd-48c9-8a9a-c3dfdb081ae4.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
176	Branch_B	176	3161d1dc-d31c-42ea-b6e4-a92dfac232d5	3161d1dc-d31c-42ea-b6e4-a92dfac232d5.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/3161d1dc-d31c-42ea-b6e4-a92dfac232d5.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
177	Branch_B	177	97f42a19-6ae6-4cd5-b4f5-4777c44324e8	97f42a19-6ae6-4cd5-b4f5-4777c44324e8.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/97f42a19-6ae6-4cd5-b4f5-4777c44324e8.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
178	Branch_B	178	8ce23744-e0bc-459b-8b6d-8bac6c4ef6d5	8ce23744-e0bc-459b-8b6d-8bac6c4ef6d5.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/8ce23744-e0bc-459b-8b6d-8bac6c4ef6d5.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
179	Branch_B	179	fa094819-3bc6-4bc6-92cc-906254bbfa73	fa094819-3bc6-4bc6-92cc-906254bbfa73.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/fa094819-3bc6-4bc6-92cc-906254bbfa73.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
180	Branch_B	180	2463aaf7-9673-4bf2-9e8e-41d01e2379a1	2463aaf7-9673-4bf2-9e8e-41d01e2379a1.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/2463aaf7-9673-4bf2-9e8e-41d01e2379a1.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
181	Branch_B	181	e9c72888-0405-4c66-bcd5-bb56173bdcb2	e9c72888-0405-4c66-bcd5-bb56173bdcb2.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/e9c72888-0405-4c66-bcd5-bb56173bdcb2.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
182	Branch_B	182	209797f2-6e12-4f02-bea7-fd559305fad4	209797f2-6e12-4f02-bea7-fd559305fad4.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/209797f2-6e12-4f02-bea7-fd559305fad4.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
183	Branch_B	183	41bdf255-88ed-4346-9033-7813b2c97d84	41bdf255-88ed-4346-9033-7813b2c97d84.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/41bdf255-88ed-4346-9033-7813b2c97d84.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
184	Branch_B	184	51cf388b-effc-44bd-bd78-5b25878561a2	51cf388b-effc-44bd-bd78-5b25878561a2.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/51cf388b-effc-44bd-bd78-5b25878561a2.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
185	Branch_B	185	967e6f4b-8c6b-4498-87c2-330b2c174061	967e6f4b-8c6b-4498-87c2-330b2c174061.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/967e6f4b-8c6b-4498-87c2-330b2c174061.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
186	Branch_B	186	aab4bee0-b7a4-4671-b7e3-e11f11abe0e7	aab4bee0-b7a4-4671-b7e3-e11f11abe0e7.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/aab4bee0-b7a4-4671-b7e3-e11f11abe0e7.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
187	Branch_B	187	92dec9cc-fcd9-4cfc-9bc2-84372e772a5d	92dec9cc-fcd9-4cfc-9bc2-84372e772a5d.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/92dec9cc-fcd9-4cfc-9bc2-84372e772a5d.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
188	Branch_B	188	58d714ce-bdb7-4365-b3f9-a5464237b1d4	58d714ce-bdb7-4365-b3f9-a5464237b1d4.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/58d714ce-bdb7-4365-b3f9-a5464237b1d4.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
189	Branch_B	189	2d2d4fdc-063c-4078-9eb9-758384cbeb22	2d2d4fdc-063c-4078-9eb9-758384cbeb22.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/2d2d4fdc-063c-4078-9eb9-758384cbeb22.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
190	Branch_B	190	034c42f2-fee6-4196-9c02-24589ce01071	034c42f2-fee6-4196-9c02-24589ce01071.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/034c42f2-fee6-4196-9c02-24589ce01071.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
191	Branch_B	191	80f616bc-e28d-43b2-b3cb-606962c0d22b	80f616bc-e28d-43b2-b3cb-606962c0d22b.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/80f616bc-e28d-43b2-b3cb-606962c0d22b.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
192	Branch_B	192	6afd066b-806e-4568-94d9-ac189d1101af	6afd066b-806e-4568-94d9-ac189d1101af.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/6afd066b-806e-4568-94d9-ac189d1101af.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
193	Branch_B	193	f4a6270e-6932-4d56-aa0b-475377d443b9	f4a6270e-6932-4d56-aa0b-475377d443b9.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/f4a6270e-6932-4d56-aa0b-475377d443b9.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
194	Branch_B	194	328b149f-1c8d-4350-8ed8-a666bdc6a3f9	328b149f-1c8d-4350-8ed8-a666bdc6a3f9.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/328b149f-1c8d-4350-8ed8-a666bdc6a3f9.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
195	Branch_B	195	155b64a3-9f0a-4f56-970b-d389caea4af3	155b64a3-9f0a-4f56-970b-d389caea4af3.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/155b64a3-9f0a-4f56-970b-d389caea4af3.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
196	Branch_B	196	c106d702-1803-4226-a120-f43bc28ae11c	c106d702-1803-4226-a120-f43bc28ae11c.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/c106d702-1803-4226-a120-f43bc28ae11c.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
197	Branch_B	197	3b6125da-8c27-4889-a5d1-4bdc697f2a72	3b6125da-8c27-4889-a5d1-4bdc697f2a72.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/3b6125da-8c27-4889-a5d1-4bdc697f2a72.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
198	Branch_B	198	c99203bc-27cb-4af5-983f-46d87525a034	c99203bc-27cb-4af5-983f-46d87525a034.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/c99203bc-27cb-4af5-983f-46d87525a034.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
199	Branch_B	199	404948ed-abef-4949-8375-64908c0d52c0	404948ed-abef-4949-8375-64908c0d52c0.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/404948ed-abef-4949-8375-64908c0d52c0.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
200	Branch_B	200	03ddea6f-d377-4e2a-a59d-91d5c5b6e4ed	03ddea6f-d377-4e2a-a59d-91d5c5b6e4ed.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/03ddea6f-d377-4e2a-a59d-91d5c5b6e4ed.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
201	Branch_B	201	7953f14d-563a-4c41-882e-cce3821547a3	7953f14d-563a-4c41-882e-cce3821547a3.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/7953f14d-563a-4c41-882e-cce3821547a3.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
202	Branch_B	202	979a75fb-49bd-48e4-b7b1-1391a67726cb	979a75fb-49bd-48e4-b7b1-1391a67726cb.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/979a75fb-49bd-48e4-b7b1-1391a67726cb.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
203	Branch_B	203	23f3b0c8-dc66-445e-9d05-bd631e00f2ee	23f3b0c8-dc66-445e-9d05-bd631e00f2ee.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/23f3b0c8-dc66-445e-9d05-bd631e00f2ee.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
204	Branch_B	204	9b1f39e2-a587-4fde-afd2-e0808a7766c1	9b1f39e2-a587-4fde-afd2-e0808a7766c1.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/9b1f39e2-a587-4fde-afd2-e0808a7766c1.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
205	Branch_B	205	df3438b0-f3c9-4d19-bfe3-685b97b05a3a	df3438b0-f3c9-4d19-bfe3-685b97b05a3a.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/df3438b0-f3c9-4d19-bfe3-685b97b05a3a.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
206	Branch_B	206	45b03af8-f396-4c1b-809a-5e2aa7ce0769	45b03af8-f396-4c1b-809a-5e2aa7ce0769.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/45b03af8-f396-4c1b-809a-5e2aa7ce0769.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
207	Branch_B	207	0de1e059-6f06-44a0-abd3-c42cf2326898	0de1e059-6f06-44a0-abd3-c42cf2326898.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/0de1e059-6f06-44a0-abd3-c42cf2326898.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
208	Branch_B	208	5990f089-fa26-4ba3-997c-61ff9c7d3dbb	5990f089-fa26-4ba3-997c-61ff9c7d3dbb.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/5990f089-fa26-4ba3-997c-61ff9c7d3dbb.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
209	Branch_B	209	c1c1d4e2-83de-43de-b586-9b375dc91f4d	c1c1d4e2-83de-43de-b586-9b375dc91f4d.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/c1c1d4e2-83de-43de-b586-9b375dc91f4d.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
210	Branch_B	210	78484ab5-e8f8-4029-b5b2-63629a949e2f	78484ab5-e8f8-4029-b5b2-63629a949e2f.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/78484ab5-e8f8-4029-b5b2-63629a949e2f.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
211	Branch_B	211	b5a77ad0-9041-4392-afde-ff98f1321c97	b5a77ad0-9041-4392-afde-ff98f1321c97.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/b5a77ad0-9041-4392-afde-ff98f1321c97.rna_seq.augmented_star_gene_counts.tsv	0	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
212	Branch_B	212	9336dd74-2f3f-4c1f-bebf-e4aae364f784	9336dd74-2f3f-4c1f-bebf-e4aae364f784.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/9336dd74-2f3f-4c1f-bebf-e4aae364f784.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
213	Branch_B	213	d83433da-3354-4e58-94f6-52d56d296363	d83433da-3354-4e58-94f6-52d56d296363.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/d83433da-3354-4e58-94f6-52d56d296363.rna_seq.augmented_star_gene_counts.tsv	1	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
214	Branch_B	214	a6a0d0d7-9aea-4403-b5c1-c4f2d420059f	a6a0d0d7-9aea-4403-b5c1-c4f2d420059f.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/a6a0d0d7-9aea-4403-b5c1-c4f2d420059f.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
215	Branch_B	215	7aaf54b8-2be8-4b92-91c9-cfc21671dc60	7aaf54b8-2be8-4b92-91c9-cfc21671dc60.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/7aaf54b8-2be8-4b92-91c9-cfc21671dc60.rna_seq.augmented_star_gene_counts.tsv	3	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
216	Branch_B	216	7a4908be-65e5-4008-8eec-becdc9903c74	7a4908be-65e5-4008-8eec-becdc9903c74.rna_seq.augmented_star_gene_counts.tsv	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/rawdata/7a4908be-65e5-4008-8eec-becdc9903c74.rna_seq.augmented_star_gene_counts.tsv	2	/Users/ask3r/Desktop/TEKNOFEST_ONCOLOGY/DENEME/clusetiong/FINAL_CLUSTERING/Branch_B_best_3/01_best_model/cluster_assignments/final_best_branch_B_cluster_assignments.tsv	Verified_Row_Order	Mapped via manifest row index
